Time,CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_ZN::Des Latent Heat Load [W],CORE_ZN::Des Latent Cool Load [W],CORE_ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN::Des Heat Load No DOAS [W],CORE_ZN::Des Sens Cool Load No DOAS [W],CORE_ZN::Des Latent Heat Load No DOAS [W],CORE_ZN::Des Latent Cool Load No DOAS [W],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_ZN:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Heat Load [W],PERIMETER_ZN_1::Des Latent Cool Load [W],PERIMETER_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Heat Load No DOAS [W],PERIMETER_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Heat Load [W],PERIMETER_ZN_2::Des Latent Cool Load [W],PERIMETER_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Heat Load No DOAS [W],PERIMETER_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Heat Load [W],PERIMETER_ZN_3::Des Latent Cool Load [W],PERIMETER_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Heat Load No DOAS [W],PERIMETER_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Heat Load [W],PERIMETER_ZN_4::Des Latent Cool Load [W],PERIMETER_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Heat Load No DOAS [W],PERIMETER_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
06:45:00,3.363154E+03,2.695768E+03,1.735093E-01,2.483365E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099515E+01,4.235059E+01,2.399315E+01,5.033695E+01,5.179448E+03,1.986573E+03,2.672505E-01,1.821621E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099601E+01,4.789180E+01,2.399360E+01,5.002603E+01,3.243952E+03,1.443911E+03,1.673786E-01,1.339646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099581E+01,4.779439E+01,2.399393E+01,4.877505E+01,4.947087E+03,2.179335E+03,2.552608E-01,1.995754E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099599E+01,4.771519E+01,2.399414E+01,4.928726E+01,3.240411E+03,1.425725E+03,1.671960E-01,1.314588E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099581E+01,4.779012E+01,2.399475E+01,4.869504E+01
07:00:00,3.037010E+03,3.211696E+03,1.566894E-01,3.018308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099560E+01,4.298826E+01,2.399668E+01,4.920991E+01,4.997234E+03,2.409162E+03,2.578557E-01,2.249798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099695E+01,4.834470E+01,2.399690E+01,4.887889E+01,3.122481E+03,1.821112E+03,1.611160E-01,1.723722E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099680E+01,4.825729E+01,2.399690E+01,4.767767E+01,4.764875E+03,2.650316E+03,2.458658E-01,2.474848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099690E+01,4.819017E+01,2.399706E+01,4.829229E+01,3.118941E+03,1.693145E+03,1.609333E-01,1.593304E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099680E+01,4.825359E+01,2.399736E+01,4.798786E+01
07:15:00,2.710796E+03,3.706118E+03,1.398663E-01,3.532367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099595E+01,4.349187E+01,2.399800E+01,4.871399E+01,4.814956E+03,2.821627E+03,2.484588E-01,2.668194E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099750E+01,4.860435E+01,2.399815E+01,4.834261E+01,3.000969E+03,2.227080E+03,1.548520E-01,2.135953E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099738E+01,4.851533E+01,2.399810E+01,4.714075E+01,4.582601E+03,3.119021E+03,2.364686E-01,2.951743E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099745E+01,4.846992E+01,2.399820E+01,4.783341E+01,2.997428E+03,1.950663E+03,1.546693E-01,1.862266E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099738E+01,4.851213E+01,2.399833E+01,4.773292E+01
07:30:00,2.384519E+03,4.184696E+03,1.230403E-01,4.031127E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099622E+01,4.388958E+01,2.399853E+01,4.856593E+01,4.632614E+03,3.229079E+03,2.390593E-01,3.081796E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099782E+01,4.875320E+01,2.399864E+01,4.813890E+01,2.879413E+03,2.659524E+03,1.485862E-01,2.574120E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099771E+01,4.865916E+01,2.399859E+01,4.689324E+01,4.400264E+03,3.585119E+03,2.270689E-01,3.426151E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099778E+01,4.863467E+01,2.399866E+01,4.766430E+01,2.875873E+03,2.201887E+03,1.484035E-01,2.125027E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099771E+01,4.865634E+01,2.399871E+01,4.769546E+01
07:45:00,2.384190E+03,3.965517E+03,1.230297E-01,3.886476E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099644E+01,4.420365E+01,2.399879E+01,4.857470E+01,4.632382E+03,3.113799E+03,2.390565E-01,3.021441E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099801E+01,4.883852E+01,2.399888E+01,4.808167E+01,2.879264E+03,2.778246E+03,1.485846E-01,2.722759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099789E+01,4.873931E+01,2.399883E+01,4.676988E+01,4.400038E+03,3.506282E+03,2.270659E-01,3.402223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099797E+01,4.873168E+01,2.399890E+01,4.762870E+01,2.875724E+03,2.105300E+03,1.484019E-01,2.063222E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099789E+01,4.873676E+01,2.399891E+01,4.773935E+01
08:00:00,2.383806E+03,3.811553E+03,1.230123E-01,3.735501E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099661E+01,4.445166E+01,2.399881E+01,4.865406E+01,4.632094E+03,3.029751E+03,2.390490E-01,2.939825E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.888741E+01,2.399892E+01,4.808852E+01,2.879076E+03,2.907853E+03,1.485798E-01,2.849708E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099799E+01,4.878395E+01,2.399888E+01,4.670769E+01,4.399755E+03,3.447738E+03,2.270582E-01,3.345351E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099808E+01,4.878879E+01,2.399893E+01,4.765899E+01,2.875536E+03,2.029781E+03,1.483970E-01,1.989175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099799E+01,4.878158E+01,2.399892E+01,4.781002E+01
08:15:00,2.383461E+03,3.715925E+03,1.229962E-01,3.641408E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099674E+01,4.464751E+01,2.399893E+01,4.875933E+01,4.631778E+03,2.994924E+03,2.390372E-01,2.905760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099817E+01,4.891541E+01,2.399902E+01,4.811618E+01,2.878866E+03,3.040009E+03,1.485718E-01,2.978997E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099805E+01,4.880880E+01,2.399899E+01,4.667383E+01,4.399444E+03,3.415158E+03,2.270465E-01,3.313467E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099815E+01,4.882240E+01,2.399904E+01,4.771807E+01,2.875326E+03,1.988310E+03,1.483891E-01,1.948387E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099805E+01,4.880655E+01,2.399901E+01,4.788235E+01
08:30:00,2.383151E+03,3.644525E+03,1.229815E-01,3.571300E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099685E+01,4.480215E+01,2.399893E+01,4.885040E+01,4.631476E+03,2.982084E+03,2.390243E-01,2.893199E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099821E+01,4.893143E+01,2.399903E+01,4.813419E+01,2.878665E+03,3.150724E+03,1.485631E-01,3.087390E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099808E+01,4.882262E+01,2.399901E+01,4.665182E+01,4.399147E+03,3.381981E+03,2.270337E-01,3.281169E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099819E+01,4.884216E+01,2.399905E+01,4.777674E+01,2.875125E+03,1.963018E+03,1.483804E-01,1.923547E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099808E+01,4.882044E+01,2.399902E+01,4.793093E+01
08:45:00,2.382873E+03,3.588075E+03,1.229682E-01,3.515927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099693E+01,4.492425E+01,2.399893E+01,4.891837E+01,4.631207E+03,2.980825E+03,2.390119E-01,2.891935E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099823E+01,4.894059E+01,2.399903E+01,4.813635E+01,2.878486E+03,3.235389E+03,1.485548E-01,3.170309E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099810E+01,4.883029E+01,2.399902E+01,4.663525E+01,4.398881E+03,3.342076E+03,2.270215E-01,3.242407E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099821E+01,4.885378E+01,2.399905E+01,4.782854E+01,2.874945E+03,1.947499E+03,1.483721E-01,1.908318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099810E+01,4.882816E+01,2.399901E+01,4.795570E+01
09:00:00,2.382624E+03,3.541843E+03,1.229563E-01,3.470601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099700E+01,4.502065E+01,2.399892E+01,4.896944E+01,4.630975E+03,2.985768E+03,2.390009E-01,2.896713E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.894582E+01,2.399902E+01,4.813049E+01,2.878331E+03,3.293342E+03,1.485473E-01,3.227074E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.883454E+01,2.399902E+01,4.662652E+01,4.398650E+03,3.295834E+03,2.270104E-01,3.197523E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099822E+01,4.886060E+01,2.399905E+01,4.787757E+01,2.874791E+03,1.938353E+03,1.483646E-01,1.899346E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.883244E+01,2.399901E+01,4.796705E+01
09:15:00,2.382403E+03,3.503443E+03,1.229455E-01,3.432966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099705E+01,4.509675E+01,2.399892E+01,4.900958E+01,4.630778E+03,2.993712E+03,2.389912E-01,2.904412E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.894880E+01,2.399902E+01,4.812189E+01,2.878200E+03,3.325484E+03,1.485409E-01,3.258559E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.883689E+01,2.399903E+01,4.662736E+01,4.398452E+03,3.246606E+03,2.270008E-01,3.149756E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099823E+01,4.886459E+01,2.399905E+01,4.792591E+01,2.874660E+03,1.933487E+03,1.483582E-01,1.894576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099811E+01,4.883480E+01,2.399900E+01,4.797140E+01
09:30:00,2.382207E+03,3.471535E+03,1.229359E-01,3.401694E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099709E+01,4.515683E+01,2.399891E+01,4.904266E+01,4.630611E+03,3.002888E+03,2.389828E-01,2.913310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895049E+01,2.399902E+01,4.811303E+01,2.878089E+03,3.329851E+03,1.485353E-01,3.262830E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883818E+01,2.399903E+01,4.664396E+01,4.398284E+03,3.199898E+03,2.269924E-01,3.104435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886693E+01,2.399905E+01,4.796899E+01,2.874549E+03,1.931640E+03,1.483526E-01,1.892763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883610E+01,2.399900E+01,4.797175E+01
09:45:00,2.382033E+03,3.444638E+03,1.229273E-01,3.375339E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099713E+01,4.520425E+01,2.399891E+01,4.907097E+01,4.630468E+03,3.013238E+03,2.389757E-01,2.923351E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895145E+01,2.399902E+01,4.810300E+01,2.877995E+03,3.304238E+03,1.485305E-01,3.237730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883888E+01,2.399904E+01,4.668500E+01,4.398141E+03,3.160648E+03,2.269852E-01,3.066357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886828E+01,2.399904E+01,4.799871E+01,2.874455E+03,1.932478E+03,1.483478E-01,1.893584E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883681E+01,2.399900E+01,4.796788E+01
10:00:00,2.381878E+03,3.421199E+03,1.229196E-01,3.352373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099715E+01,4.524166E+01,2.399891E+01,4.909597E+01,4.630347E+03,3.022133E+03,2.389695E-01,2.931981E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895198E+01,2.399902E+01,4.809227E+01,2.877915E+03,3.252214E+03,1.485264E-01,3.186751E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883925E+01,2.399905E+01,4.674760E+01,4.398018E+03,3.129055E+03,2.269790E-01,3.035707E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886907E+01,2.399903E+01,4.801513E+01,2.874374E+03,1.934300E+03,1.483437E-01,1.895370E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883719E+01,2.399900E+01,4.796087E+01
10:15:00,2.381740E+03,3.399997E+03,1.229128E-01,3.331605E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099717E+01,4.527119E+01,2.399879E+01,4.911869E+01,4.630242E+03,3.029775E+03,2.389641E-01,2.939400E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895228E+01,2.399891E+01,4.808349E+01,2.877846E+03,3.174359E+03,1.485229E-01,3.110466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883944E+01,2.399896E+01,4.682453E+01,4.397913E+03,3.105760E+03,2.269736E-01,3.013113E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886952E+01,2.399892E+01,4.802389E+01,2.874305E+03,1.936848E+03,1.483402E-01,1.897871E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883739E+01,2.399889E+01,4.795390E+01
10:30:00,2.381617E+03,3.380240E+03,1.229066E-01,3.312255E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099719E+01,4.529448E+01,2.399876E+01,4.914043E+01,4.630151E+03,3.036467E+03,2.389595E-01,2.945899E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099825E+01,4.895244E+01,2.399889E+01,4.807577E+01,2.877786E+03,3.072235E+03,1.485198E-01,3.010401E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883954E+01,2.399894E+01,4.691736E+01,4.397821E+03,3.090913E+03,2.269689E-01,2.998717E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099824E+01,4.886978E+01,2.399890E+01,4.802842E+01,2.874246E+03,1.939876E+03,1.483371E-01,1.900842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.883748E+01,2.399887E+01,4.794707E+01
