Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
18:00:00,1.474007E-01,6.445724E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,9.923323E+02,3.742061E-01,4.615439E+03,7.618645E+03,2.866909E-01,8.226768E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,7.522521E+02,3.495789E-01,4.240503E+03,6.507232E+03,1.781849E-01,5.035214E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.462457E+02,2.357693E-01,2.835049E+03,4.206408E+03,2.723018E-01,7.952023E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,7.522521E+02,3.871192E-01,4.662949E+03,6.942887E+03,1.779656E-01,5.031027E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.462457E+02,3.803183E-01,4.461709E+03,5.895136E+03
18:15:00,1.675890E-01,6.831221E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.027358E+03,3.747294E-01,4.586320E+03,7.589210E+03,2.979720E-01,8.442170E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,7.788040E+02,3.453544E-01,4.166427E+03,6.431665E+03,1.857056E-01,5.178816E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.619965E+02,2.331817E-01,2.790189E+03,4.160561E+03,2.835829E-01,8.167425E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,7.788040E+02,3.847604E-01,4.609873E+03,6.893542E+03,1.854863E-01,5.174629E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.619965E+02,3.668867E-01,4.294827E+03,5.732332E+03
18:30:00,1.877727E-01,7.216661E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.062384E+03,3.748536E-01,4.552700E+03,7.555700E+03,3.092526E-01,8.657575E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.053558E+02,3.400176E-01,4.079827E+03,6.343352E+03,1.932258E-01,5.322418E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.777474E+02,2.301641E-01,2.740487E+03,4.109910E+03,2.948633E-01,8.382827E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.053558E+02,3.782668E-01,4.510258E+03,6.797317E+03,1.930066E-01,5.318231E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.777474E+02,3.471582E-01,4.057077E+03,5.499549E+03
18:45:00,2.079545E-01,7.602115E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.097410E+03,3.743580E-01,4.512099E+03,7.515360E+03,3.205265E-01,8.872934E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.319076E+02,3.339850E-01,3.985390E+03,6.246340E+03,2.007411E-01,5.465983E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.934983E+02,2.268962E-01,2.687962E+03,4.056120E+03,3.061374E-01,8.598184E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.319076E+02,3.689982E-01,4.379408E+03,6.667164E+03,2.005219E-01,5.461796E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,4.934983E+02,3.244028E-01,3.785257E+03,5.228860E+03
19:00:00,2.281378E-01,7.987648E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.132436E+03,3.731800E-01,4.463818E+03,7.466989E+03,3.317995E-01,9.088338E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.584595E+02,3.276632E-01,3.887696E+03,6.144972E+03,2.082558E-01,5.609579E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.092492E+02,2.235337E-01,2.634372E+03,4.000808E+03,3.174107E-01,8.813585E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.584595E+02,3.581998E-01,4.231340E+03,6.514818E+03,2.080365E-01,5.605392E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.092492E+02,3.011143E-01,3.507432E+03,4.943743E+03
19:15:00,2.483241E-01,8.373292E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.158121E+03,3.714507E-01,4.418665E+03,7.420858E+03,3.430749E-01,9.303829E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.779308E+02,3.214430E-01,3.798222E+03,6.050423E+03,2.157720E-01,5.753233E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.207998E+02,2.202345E-01,2.585690E+03,3.949779E+03,3.286864E-01,9.029070E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.779308E+02,3.471612E-01,4.087643E+03,6.361968E+03,2.155528E-01,5.749046E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.207998E+02,2.788055E-01,3.244827E+03,4.664729E+03
19:30:00,2.685140E-01,8.759056E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.183807E+03,3.693573E-01,4.369397E+03,7.369345E+03,3.543536E-01,9.519414E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.974021E+02,3.156595E-01,3.713647E+03,5.960041E+03,2.232906E-01,5.896952E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.323505E+02,2.171327E-01,2.539220E+03,3.900596E+03,3.399653E-01,9.244648E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,8.974021E+02,3.368555E-01,3.952176E+03,6.215224E+03,2.230713E-01,5.892765E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.323505E+02,2.589493E-01,3.009810E+03,4.409819E+03
19:45:00,2.685180E-01,8.759322E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.209492E+03,3.671842E-01,4.319226E+03,7.316359E+03,3.543538E-01,9.519633E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.168735E+02,3.107713E-01,3.639144E+03,5.880534E+03,2.232901E-01,5.897092E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.439011E+02,2.144352E-01,2.497296E+03,3.856298E+03,3.399656E-01,9.244860E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.168735E+02,3.285977E-01,3.839753E+03,6.093333E+03,2.230709E-01,5.892905E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.439011E+02,2.435343E-01,2.824769E+03,4.207920E+03
20:00:00,2.685301E-01,8.759692E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.235178E+03,3.652697E-01,4.271955E+03,7.266115E+03,3.543575E-01,9.519910E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.363448E+02,3.069945E-01,3.577139E+03,5.814423E+03,2.232923E-01,5.897273E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.554518E+02,2.122426E-01,2.461049E+03,3.817991E+03,3.399697E-01,9.245132E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.363448E+02,3.232596E-01,3.760175E+03,6.007771E+03,2.230730E-01,5.893086E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.554518E+02,2.341133E-01,2.707174E+03,4.080022E+03
20:15:00,2.685471E-01,8.760105E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.256193E+03,3.637909E-01,4.234254E+03,7.226367E+03,3.543707E-01,9.520277E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.522759E+02,3.040812E-01,3.528392E+03,5.763046E+03,2.233011E-01,5.897518E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.649023E+02,2.104401E-01,2.431292E+03,3.786842E+03,3.399828E-01,9.245493E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.522759E+02,3.197102E-01,3.704267E+03,5.948726E+03,2.230818E-01,5.893331E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.649023E+02,2.283889E-01,2.633279E+03,4.000928E+03
20:30:00,2.685655E-01,8.760510E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.277209E+03,3.627283E-01,4.201239E+03,7.191865E+03,3.543869E-01,9.520646E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.682070E+02,3.017648E-01,3.486362E+03,5.718942E+03,2.233121E-01,5.897765E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.743529E+02,2.089123E-01,2.404626E+03,3.759004E+03,3.399989E-01,9.245857E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.682070E+02,3.170838E-01,3.658746E+03,5.900914E+03,2.230929E-01,5.893578E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.743529E+02,2.244808E-01,2.579824E+03,3.944036E+03
20:45:00,2.685832E-01,8.760882E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.298224E+03,3.619613E-01,4.171542E+03,7.160877E+03,3.544028E-01,9.520976E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.841381E+02,2.998347E-01,3.448676E+03,5.679164E+03,2.233228E-01,5.897987E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.838034E+02,2.075630E-01,2.379967E+03,3.733075E+03,3.400147E-01,9.246186E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,9.841381E+02,3.150242E-01,3.619601E+03,5.859604E+03,2.231035E-01,5.893799E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.838034E+02,2.216417E-01,2.538397E+03,3.899795E+03
21:00:00,2.685994E-01,8.761212E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.319240E+03,3.613755E-01,4.143881E+03,7.132358E+03,3.544169E-01,9.521259E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.000069E+03,2.981549E-01,3.413804E+03,5.642893E+03,2.233323E-01,5.898175E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.932539E+02,2.063287E-01,2.356601E+03,3.708842E+03,3.400287E-01,9.246468E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.000069E+03,3.133327E-01,3.584595E+03,5.823224E+03,2.231130E-01,5.893988E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,5.932539E+02,2.194957E-01,2.504769E+03,3.864510E+03
21:15:00,2.686138E-01,8.761499E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.340255E+03,3.609178E-01,4.117663E+03,7.105400E+03,3.544290E-01,9.521497E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.016000E+03,2.966529E-01,3.380934E+03,5.608695E+03,2.233403E-01,5.898333E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.027045E+02,2.051769E-01,2.334165E+03,3.685559E+03,3.400408E-01,9.246707E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.016000E+03,3.118941E-01,3.552437E+03,5.789818E+03,2.231211E-01,5.894146E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.027045E+02,2.178105E-01,2.476327E+03,3.834731E+03
21:30:00,2.686264E-01,8.761747E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.361271E+03,3.605277E-01,4.092219E+03,7.079305E+03,3.544393E-01,9.521696E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.031931E+03,2.952640E-01,3.349348E+03,5.575900E+03,2.233472E-01,5.898465E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.121550E+02,2.040758E-01,2.312305E+03,3.662916E+03,3.400511E-01,9.246907E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.031931E+03,3.106133E-01,3.522064E+03,5.758356E+03,2.231279E-01,5.894278E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.121550E+02,2.164202E-01,2.451211E+03,3.808569E+03
21:45:00,2.686373E-01,8.761962E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.382286E+03,3.601743E-01,4.067196E+03,7.053686E+03,3.544480E-01,9.521864E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.047862E+03,2.939319E-01,3.318405E+03,5.543801E+03,2.233529E-01,5.898576E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.216055E+02,2.029965E-01,2.290695E+03,3.640548E+03,3.400599E-01,9.247076E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.047862E+03,3.094159E-01,3.492636E+03,5.727916E+03,2.231337E-01,5.894389E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.216055E+02,2.152051E-01,2.428072E+03,3.784557E+03
22:00:00,2.686469E-01,8.762147E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.403302E+03,3.598321E-01,4.042297E+03,7.028209E+03,3.544554E-01,9.522006E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.063794E+03,2.926276E-01,3.287775E+03,5.512034E+03,2.233578E-01,5.898670E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.310560E+02,2.019248E-01,2.269170E+03,3.618275E+03,3.400674E-01,9.247219E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.063794E+03,3.082575E-01,3.463647E+03,5.697953E+03,2.231386E-01,5.894482E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.310560E+02,2.140890E-01,2.406046E+03,3.761762E+03
22:15:00,2.686552E-01,8.762308E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.419647E+03,2.997130E-01,3.390534E+03,6.415384E+03,3.544617E-01,9.522128E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.076184E+03,2.433112E-01,2.756128E+03,4.996859E+03,2.233620E-01,5.898750E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.384065E+02,1.678232E-01,1.906980E+03,3.289597E+03,3.400738E-01,9.247342E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.076184E+03,2.563999E-01,2.908002E+03,5.167758E+03,2.231428E-01,5.894563E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.384065E+02,1.779491E-01,2.024965E+03,3.422025E+03
22:30:00,2.686626E-01,8.762450E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.435992E+03,2.406217E-01,2.753076E+03,5.808674E+03,3.544672E-01,9.522233E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.088575E+03,1.947026E-01,2.233686E+03,4.487746E+03,2.233657E-01,5.898819E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.457569E+02,1.353137E-01,1.563856E+03,2.983158E+03,3.400793E-01,9.247448E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.088575E+03,2.062167E-01,2.373331E+03,4.660726E+03,2.231464E-01,5.894632E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.457569E+02,1.444452E-01,1.674777E+03,3.119400E+03
22:45:00,2.686691E-01,8.762575E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.452338E+03,1.862814E-01,2.140342E+03,5.028534E+03,3.544721E-01,9.522325E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.100966E+03,1.496029E-01,1.726340E+03,3.863315E+03,2.233688E-01,5.898880E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.531073E+02,1.052059E-01,1.229238E+03,2.588198E+03,3.400842E-01,9.247541E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.100966E+03,1.598607E-01,1.854592E+03,4.032321E+03,2.231496E-01,5.894692E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.531073E+02,1.133183E-01,1.330973E+03,2.720710E+03
23:00:00,2.686749E-01,8.762686E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.468683E+03,1.336549E-01,1.500196E+03,4.063109E+03,3.544764E-01,9.522407E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.113357E+03,1.060298E-01,1.197592E+03,3.116431E+03,2.233716E-01,5.898933E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.604577E+02,7.609646E-02,8.801138E+02,2.105468E+03,3.400885E-01,9.247624E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.113357E+03,1.149762E-01,1.312648E+03,3.278581E+03,2.231524E-01,5.894746E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.604577E+02,8.319803E-02,9.718696E+02,2.232360E+03
23:15:00,2.686802E-01,8.762787E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.485029E+03,8.686966E-02,8.893063E+02,3.034975E+03,3.544802E-01,9.522480E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.125748E+03,6.585283E-02,6.741517E+02,2.300707E+03,2.233741E-01,5.898981E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.678081E+02,4.771236E-02,5.142446E+02,1.542475E+03,3.400924E-01,9.247697E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.125748E+03,7.116507E-02,7.442616E+02,2.408112E+03,2.231549E-01,5.894794E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.678081E+02,5.367747E-02,5.934638E+02,1.660645E+03
23:30:00,2.686849E-01,8.762878E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.501374E+03,8.686966E-02,8.729609E+02,2.971553E+03,3.544836E-01,9.522546E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.138139E+03,6.585283E-02,6.617609E+02,2.252629E+03,2.233764E-01,5.899024E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.751585E+02,3.906474E-02,3.925651E+02,1.336289E+03,3.400958E-01,9.247764E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.138139E+03,6.585283E-02,6.617609E+02,2.252629E+03,2.231571E-01,5.894837E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.751585E+02,3.906474E-02,3.925651E+02,1.336289E+03
23:45:00,2.686893E-01,8.762962E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.517719E+03,8.686966E-02,8.566155E+02,2.908633E+03,3.544868E-01,9.522606E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.150530E+03,6.585283E-02,6.493700E+02,2.204932E+03,2.233784E-01,5.899063E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.825089E+02,3.906474E-02,3.852147E+02,1.307994E+03,3.400990E-01,9.247824E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.150530E+03,6.585283E-02,6.493700E+02,2.204932E+03,2.231592E-01,5.894876E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.825089E+02,3.906474E-02,3.852147E+02,1.307994E+03
24:00:00,2.686933E-01,8.763039E+03,8.686966E-02,0.000000E+00,0.000000E+00,8.686966E-02,1.534065E+03,8.686966E-02,8.402701E+02,2.846209E+03,3.544897E-01,9.522662E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.162920E+03,6.585283E-02,6.369792E+02,2.157611E+03,2.233803E-01,5.899099E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.898594E+02,3.906474E-02,3.778642E+02,1.279923E+03,3.401019E-01,9.247880E+03,6.585283E-02,0.000000E+00,0.000000E+00,6.585283E-02,1.162920E+03,6.585283E-02,6.369792E+02,2.157611E+03,2.231610E-01,5.894911E+03,3.906474E-02,0.000000E+00,0.000000E+00,3.906474E-02,6.898594E+02,3.906474E-02,3.778642E+02,1.279923E+03
Coinc Peak   ,2.687467E-01,4.837353E-01,8.764058E+03,5.329414E+03,3.545272E-01,3.698156E-01,9.523378E+03,4.075323E+03,2.234043E-01,3.915396E-01,5.899557E+03,4.493523E+03,3.401396E-01,4.111381E-01,9.248599E+03,4.543349E+03,2.231851E-01,3.920146E-01,5.895371E+03,4.624751E+03
NonCoinc Peak,2.687467E-01,4.837353E-01,8.764058E+03,5.329414E+03,3.545272E-01,3.698156E-01,9.523378E+03,4.075323E+03,2.234043E-01,3.915396E-01,5.899557E+03,4.493523E+03,3.401396E-01,4.111381E-01,9.248599E+03,4.543349E+03,2.231851E-01,3.920146E-01,5.895371E+03,4.624751E+03
